ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.108140945,-1.458806098,0.187170312,7.003487587,0.151556445,-2.058058647,17.21857452,-0.65545902,4.015246391,TRUE
5.289618492,-0.07091605,-0.031342252,6.278292656,0.701623011,-0.894546874,14.18147087,-2.079723063,4.548100471,TRUE
7.169250965,-1.035593556,2.008366006,5.408353806,-0.905737853,1.006258649,16.5592289,0.01843496,4.533174038,TRUE
7.695049286,-1.300404676,-1.19445311,8.053642273,-0.062390806,-1.590316723,12.90735054,0.463747868,3.198879004,TRUE
7.017295361,-0.354114948,-0.449977239,8.319080353,1.318467465,1.294272986,19.38594055,0.290499941,3.07703495,TRUE
6.999764442,0.695462747,-0.682492114,7.652134895,0.607753167,-1.778513439,17.29755592,-0.083281005,3.360130787,TRUE
6.897922516,-0.702222741,-0.621001318,6.352933407,-0.117404518,-1.097171956,12.44697571,-0.394463621,4.490105152,TRUE
6.382314682,0.502856527,0.25248824,7.360504627,-0.062390806,-1.033354281,12.3329792,0.086969283,2.881370068,TRUE
9.917092323,0.006902559,1.733075022,7.408017635,-2.357760276,1.198771497,5.512039661,0.726493745,3.393325329,TRUE
5.609025478,2.298895375,0.56054622,6.772753239,-1.017021734,0.222956051,17.04868317,0.409109444,3.354890108,TRUE
6.277462959,0.903151355,0.086502421,7.389259815,-0.062390806,-1.205718742,13.22566605,-0.987950326,3.123166084,TRUE
7.017295361,-0.186666704,-0.776586071,7.597687721,0.896819138,-0.092027398,13.31272316,0.162828801,3.796737432,TRUE
7.714312553,-0.143126078,-0.258368655,7.856556892,0.184957567,-0.594972508,18.91702652,-0.487533669,4.425134182,TRUE
6.351286411,-1.043685259,0.032802269,6.867963791,1.266193436,-1.101621324,11.71214962,-0.026017106,3.7070539,TRUE
7.958871365,-0.352816285,0.548012844,7.673718929,-0.175217544,-0.454349395,11.03286743,-0.879658818,4.007902622,TRUE
6.618186474,-0.981328474,-0.945552281,5.925462246,-0.062390806,-1.372972958,12.08216858,-0.31104806,3.797067881,TRUE
6.000723362,-1.080681297,-0.107283784,4.33912611,-0.888894092,-0.510298256,9.261965752,0.29333255,4.17621851,TRUE
6.392927647,-1.136688806,-0.095227628,5.298877239,-0.449942592,-1.496454555,16.86545372,-0.26791599,3.27133894,TRUE
6.353436947,0.67731643,-0.386913047,6.690393925,-0.583799044,0.961457621,15.4224596,1.776704373,3.861109257,TRUE
6.019939899,-1.695764493,-0.158168609,6.903524876,-0.062390806,0.034713536,8.398237228,0.057914354,2.747027159,TRUE
7.330196857,-1.1172965,-0.818959289,9.19457531,2.132748001,-0.269151981,17.37574005,-0.96570929,2.88471508,TRUE
9.24133873,-1.174613392,1.091184515,6.778054237,-0.062390806,0.472912111,12.05362701,1.744020723,3.842577696,TRUE
6.593174458,-0.603797534,-0.022008792,4.709044456,-0.062390806,-1.432053599,14.31428146,-0.867768927,3.931653261,TRUE
6.948265553,0.881456323,-1.734335693,10.11698437,2.626613268,-0.487615753,15.84519291,-0.437940753,4.095612049,TRUE
7.017295361,0.438530771,-0.957575514,8.546187401,2.335575263,-0.913406819,10.35365868,-1.33679241,3.364890814,TRUE
7.017295361,0.560508107,-0.109391988,7.36649704,-1.164763054,1.402899636,14.67024517,-0.261240025,3.589251518,TRUE
5.938321114,0.552683501,-1.283968839,7.795542717,-0.062390806,2.483473376,17.47759819,-0.405226615,3.889500141,TRUE
8.249550819,1.055617431,1.239776371,7.019970894,-1.456714847,-0.756152041,17.05118561,0.215906943,4.284831047,TRUE
6.903817177,1.898583765,1.531992803,4.881376743,-3.505051318,-1.330514899,13.96173954,-0.03243246,3.86784339,TRUE
7.605674744,0.427489807,-1.424729651,8.509403229,1.042113053,-1.242936729,11.78126526,1.277264101,5.554074764,TRUE
6.589290619,-2.678485998,1.399703867,4.949409962,-0.440216801,-1.256498311,19.49539375,0.01843496,3.181112051,TRUE
7.30144453,-1.617454107,2.81914114,4.768780708,-2.23304464,0.259756922,12.57541656,-0.363445273,3.160074949,TRUE
6.788291454,-0.438098243,0.412667961,6.939853191,0.515723497,-0.074425994,11.83538246,0.320850911,4.255948544,TRUE
7.017295361,-0.376875573,0.191614615,4.964448929,-1.539116991,-0.533932707,10.21362305,0.582514657,3.714469194,TRUE
7.017295361,-0.049384633,1.83638213,6.998157978,-0.008711661,0.136815835,13.74659824,-0.373456437,3.35697794,TRUE
6.692531586,0.123007012,1.712267086,4.727072239,-1.452038404,-0.610520503,12.48525715,-0.542956589,2.942115307,TRUE
6.028100967,2.029382312,-0.560022116,9.378390312,1.285115895,1.099512175,20.63759804,0.643919788,4.080786228,TRUE
7.490786552,0.185745099,0.514380468,7.120772362,-0.56890968,-1.48278699,17.99815941,0.062045423,4.35453558,TRUE
7.017295361,2.77971568,2.20280197,5.517279625,-0.062390806,-0.622281899,13.97733784,1.996998383,4.32232523,TRUE
6.33658886,-2.749327675,-0.740583892,6.851404667,2.971783952,-0.563882574,5.218233109,-1.119120244,4.356594086,TRUE
7.381757736,0.216362494,-2.363175734,11.12915325,3.911625461,-0.800661617,16.54843903,-0.713334884,3.338021755,TRUE
7.256014824,0.008310298,2.529511693,5.265557766,-2.014001007,-1.260716789,8.148928642,0.190115346,4.53496027,TRUE
7.025821686,-1.478862652,-0.094141049,7.342380524,1.480557267,-0.059492318,13.99610043,-0.96443527,4.746091843,TRUE
7.606880665,-0.383012291,0.833064732,5.703617096,-2.038518736,0.013511759,14.0069828,1.599330216,4.564460278,TRUE
6.983860493,0.179581346,-1.165872499,7.657534122,-0.062390806,0.757499054,16.06143951,-0.287137851,4.159566402,TRUE
6.347020149,-3.027298126,-0.263681462,3.402681589,-0.775394612,0.955307236,15.09409142,1.279845535,4.526350975,TRUE
7.322828293,1.037595573,0.300758177,7.425580502,-0.268964765,-0.949860597,9.497937202,-0.997034468,3.98196888,TRUE
6.777506351,0.326046818,-0.779580524,6.182409286,-0.335932465,1.207369697,12.6837244,1.255220762,4.263180256,TRUE
8.370365143,-1.247134334,0.587743943,5.791452408,-0.062390806,-0.860476564,7.832108021,0.192945535,2.746649742,TRUE
6.642755508,-0.839524856,1.651968224,6.062561035,-0.964705711,0.597338844,14.29924202,0.338032404,4.299209118,TRUE
6.217585087,0.223905552,-0.737441341,7.751461029,0.760740368,0.335196323,14.59714413,0.283738558,4.150166988,TRUE
6.630122185,-0.117799358,1.625018039,4.973866463,-1.544113428,-1.307591286,14.78634739,0.926270338,3.352764606,TRUE
8.05102253,-0.752297701,0.71863738,6.392120838,-0.401827641,0.880731592,16.19287109,1.569676147,3.76744318,TRUE
8.416087151,0.365004834,0.706779656,7.784122944,-0.99833528,0.231483848,12.64517593,0.785214843,4.930083752,TRUE
7.017295361,-0.900086075,0.2270898,7.136712551,0.448030982,-0.178826975,9.456473351,1.809321236,3.743703842,TRUE
7.933067799,0.254976033,-1.064832965,7.717186928,-0.069313924,0.295055114,15.66962814,-0.696110562,4.534233093,TRUE
7.917608738,-0.453724148,-0.71366942,7.263018131,-0.062390806,-1.663243584,13.04361725,0.682105077,3.784085274,TRUE
8.942046165,0.589470709,3.935696635,3.231438398,-5.630982469,1.43897907,9.313770294,0.282305073,4.354287624,TRUE
7.03394556,1.534930244,-0.75677677,7.570768833,-0.77029823,1.120252172,17.52681923,1.600096806,3.931730747,TRUE
7.017295361,-1.166055084,2.650513872,4.064877987,-2.378533827,-0.324084168,16.08623314,-0.816760433,4.108856678,TRUE
7.580049038,0.87708161,1.1084854,5.884795189,-0.062390806,0.967582646,18.50240517,0.75970249,3.95963645,TRUE
8.473249435,-2.050981368,-0.181119122,7.212916851,-0.062390806,2.046613964,15.29270554,-0.154659552,4.810185432,TRUE
6.81641674,1.249195551,0.242262615,8.706012726,0.444918393,0.634131766,16.57406044,1.685285591,4.274738312,TRUE
6.460033417,0.582348574,1.568572646,6.502543926,-0.716713992,-0.754130048,8.127542496,0.708994776,3.535597801,TRUE
6.227826595,-0.808065615,0.057149397,4.973592758,-0.996299415,0.428136066,20.78959084,1.707803209,4.007347584,TRUE
7.017295361,-0.177497288,-0.395577105,7.47035265,0.785486544,0.564933214,13.76023102,1.517856781,4.400203705,TRUE
7.017295361,-0.025564008,-2.046565997,9.892703056,3.546605932,0.118097453,15.8460474,0.01843496,3.612918854,TRUE
5.632731438,2.676676631,0.715982986,7.144655228,-0.416686769,0.001087595,11.81323147,0.080754773,5.114606857,TRUE
6.191241264,1.06753054,0.883169443,4.38109684,-2.347590189,0.78210173,13.02213478,-0.781316043,3.315070629,TRUE
7.701032639,-2.285136638,-0.579584103,6.8124156,0.568159622,-0.7153034,12.99726295,0.182830803,3.39548254,TRUE
7.017295361,-0.28515857,0.29532149,9.081880569,-0.062390806,0.222594575,11.05392456,0.490353967,3.498716831,TRUE
8.832640648,0.093089758,0.348529021,6.817660332,-0.062390806,0.345564428,14.63243866,1.032231103,3.45214963,TRUE
5.646083355,0.70155891,0.046315753,8.283758163,1.443016384,-0.305612195,16.65011406,-2.233104374,3.93850565,TRUE
7.332103729,-0.334898842,0.269945147,7.253851891,-0.062390806,-1.434211854,14.94221687,0.01843496,3.901096821,TRUE
7.896743774,0.037400622,-1.444848653,9.610055923,1.834801157,-1.923730888,11.30058765,-0.83580565,4.889458179,TRUE
5.675294876,0.9840586,1.95674504,6.014737606,-0.062390806,-1.188426579,11.42337704,-0.45106619,5.021464825,TRUE
6.010617733,-0.361063679,-0.698250071,8.165222168,2.418566162,-1.381277814,20.31461716,1.099299515,4.867287636,TRUE
7.986018658,-0.476019566,0.304285986,5.687865257,-1.266931736,0.112346015,8.642494202,1.154741794,3.153004646,TRUE
7.017295361,2.061434016,-0.614775366,7.758236885,-0.062390806,0.023750793,17.15196991,0.725217547,4.304051399,TRUE
7.159614086,-0.872306999,1.011124118,5.484920502,-0.062390806,0.142039253,15.5819025,-0.287000165,4.943842411,TRUE
7.565197945,0.520872791,-1.234709865,8.208678246,1.200359572,-1.044082727,15.66995525,0.054051398,5.184999943,TRUE
6.865568638,1.071265244,0.06118322,5.67638731,-0.062390806,0.876975273,16.15496445,1.591147447,4.916218281,TRUE
5.736675739,-0.491436175,-1.070479134,7.907876492,2.484347114,-0.135067982,12.392869,1.099242892,2.741791248,TRUE
6.129069805,0.050200793,0.01794931,7.387451172,-0.062390806,0.483154931,14.0286026,-0.312791036,3.837639093,TRUE
5.991371155,-0.294954476,0.760269322,5.922293186,0.12169373,0.053191566,17.6645546,0.139251313,4.539371014,TRUE
9.723377228,-0.167419367,-1.48267824,9.752087593,0.654423527,0.212597786,13.30782413,-0.22526933,4.072063446,TRUE
7.736312866,0.876304091,-0.291829384,7.158342838,-1.201566524,0.100184915,15.15381718,0.532024725,3.700916767,TRUE
6.715799332,-0.098223394,-0.690661766,6.369163036,-0.527121533,-1.359594952,17.86553383,1.193471053,4.999752045,TRUE
7.966762543,-0.991327617,-0.993769988,7.476969242,-0.062390806,-0.738187269,17.12586403,0.01843496,4.816347599,TRUE
8.242558479,-1.245223165,0.227624384,7.639210224,0.129021669,-0.094669009,13.26585293,0.012686018,3.52942729,TRUE
6.539546013,0.58248795,0.791904429,7.015365124,-0.585382214,0.002318504,17.95000076,-0.722765299,4.076403141,TRUE
6.785384178,0.619203372,-1.023008952,5.565529346,-0.062390806,-1.016102241,15.23864174,-0.048415671,4.677920818,TRUE
7.007974625,1.604638038,0.466946893,7.773736,0.039863543,-0.274630135,10.90547657,0.568050107,4.628974915,TRUE
7.740384102,-0.521634511,-1.093988449,9.989628792,2.416031409,0.569130117,8.412402153,-0.013607928,3.013360739,TRUE
7.918087006,-0.642765339,0.858867626,7.432179451,-0.062390806,-1.282009408,11.30924511,0.237163849,4.640042782,TRUE
5.772769928,-0.315178374,0.530653478,5.808579445,-0.014652121,-1.401872463,12.3762722,-2.132427831,4.154685497,TRUE
7.571684361,-0.713910705,-1.510230753,9.566105843,2.826098653,-1.489125873,11.00959206,1.655860918,3.920287609,TRUE
8.733525276,0.21440238,0.288906703,6.594144821,-1.236450031,-1.104755753,16.70191956,0.153198028,3.14920187,TRUE
6.917858124,0.132206728,0.640118907,6.529774666,-0.32775793,0.344070455,11.28338623,1.621625214,5.544167519,TRUE
8.512781143,-1.182573645,1.261937843,6.765469074,-0.763716943,-0.598785224,13.30939102,-1.481711104,4.026622295,TRUE
6.539115429,0.67946533,0.143753372,7.177445412,0.601008104,1.975419536,10.74214554,-1.624155318,4.211671829,TRUE
7.017295361,0.989142776,1.15556028,6.961296558,-0.535629501,-1.442317993,19.21837425,-0.768175361,5.537476063,TRUE
8.227083206,2.382020974,2.113834218,7.130161285,-2.536315893,-0.101987471,9.809669495,0.825848477,3.619181871,TRUE
7.274198055,-1.230110479,-0.662213517,7.654550076,1.309310271,2.057713348,12.31249237,-0.42484145,3.15276289,TRUE
7.118979931,-1.08189419,1.197419225,5.089127541,-1.137114259,0.178867377,10.00814629,-0.298020141,5.349210739,TRUE
7.017295361,-1.007134384,1.235977364,6.066792965,-0.444143232,-1.813930861,10.81167316,0.960920794,3.574605227,TRUE
5.941942692,1.612546083,-0.8311083,6.390679359,0.060280145,1.136735462,15.93187904,0.011003295,4.302179337,TRUE
7.278911114,-1.867101732,0.015325942,7.156540394,0.668874474,0.672818367,11.31600189,-0.725295433,4.201577187,TRUE
7.445188999,-1.393091715,-2.043629188,10.57340336,3.933704183,-0.872152416,15.35242462,0.531763387,2.745803833,TRUE
6.4424963,-0.406496829,-1.195165926,8.960736275,2.054092554,-0.507054059,16.14825821,1.075485372,2.891018867,TRUE
7.017295361,-0.168028611,2.028757435,5.216683388,-1.248750889,-0.753460088,13.68083763,1.620582767,4.98987627,TRUE
6.919726372,-0.046397616,1.543766155,6.371977329,-0.930738511,-0.385325714,11.98396111,0.220442117,4.120827675,TRUE
6.472371101,-0.965615867,0.250974217,7.623012066,1.090030632,-0.717102829,12.76414108,1.929481825,4.134575367,TRUE
8.251217842,-0.885686115,-0.506563253,7.04443264,-0.2808734,-1.841639957,12.49351025,-0.323683247,3.495063066,TRUE
7.017295361,-0.143965128,-0.352714168,8.148358345,-0.40217619,-0.890467309,15.07245064,1.125163706,4.600663185,TRUE
6.707108021,0.44933447,-1.286324804,7.967188358,1.099912641,-0.244313494,18.78167915,0.01843496,2.640246391,TRUE
7.240194321,-1.290391082,1.039319136,4.807069302,-1.992322067,0.311553922,10.85191631,0.01843496,3.362821817,TRUE
6.528490543,-0.365017468,-1.28170584,6.826330662,1.243128697,0.056089427,13.62132454,2.184889441,4.585971832,TRUE
7.031839371,-0.638835789,-1.073854938,7.836606026,-0.062390806,1.809909865,13.21648884,-0.335772529,2.725564957,TRUE
7.494390965,0.269224498,0.343732495,6.881659031,-0.155669376,-1.399116921,16.58907127,0.41858293,3.579651833,TRUE
6.957433701,0.549951462,-0.80489314,6.997159958,-0.131743761,0.529092241,17.40726089,2.39963148,4.892050266,TRUE
7.017295361,-0.51840277,-0.624053247,8.405841827,-0.433959707,-1.218537312,15.55358887,0.01843496,3.327384472,TRUE
6.962324619,0.268989564,1.506092591,5.088710308,-2.170752123,-0.816581307,13.61755943,0.01843496,4.526768208,TRUE
6.50962162,0.042209776,-0.22036318,6.862782001,0.534080718,0.580618229,11.05881882,-0.108766257,3.802819729,TRUE
8.069297791,-0.164160125,-0.616659468,8.038212776,0.467093701,-0.095458956,12.29376984,-1.101755816,3.021381617,TRUE
7.213375568,0.5312262,0.608815711,6.915301323,-0.162054131,0.3921206,17.96873665,0.01843496,3.453438759,TRUE
6.790838242,2.297991065,-0.880188149,9.923315048,0.969741575,2.291237974,9.386798859,1.587367248,3.438279867,TRUE
6.975209236,-0.640205305,1.560042959,5.494254112,-1.198626949,-0.308061523,10.28528309,0.002703407,5.256483555,TRUE
7.422225475,0.2121775,2.068254611,5.602313519,-2.119548519,-0.299173007,9.025661469,-0.847367175,4.486512661,TRUE
6.505065918,0.91774383,-0.579217818,6.938467026,-0.422726334,0.721800021,18.52710533,0.893449728,2.890998602,TRUE
6.617862225,-0.675045451,1.279418634,7.022187233,-0.204682156,0.670057904,15.91891193,-0.383021391,4.601351261,TRUE
6.769769192,-0.551286066,-0.579432098,7.051697254,0.999031493,-1.568870808,18.70365715,-0.222615302,3.846611977,TRUE
6.341751099,-1.723516066,-0.456228191,8.361337662,2.311684083,-0.972791023,13.31442165,-0.517424878,4.019010544,TRUE
7.058866024,-0.147532488,-0.637395307,8.435789108,0.942527837,0.460115495,12.57442093,-3.098733978,3.937334299,TRUE
7.539287567,1.897460371,0.565580686,7.002092361,-1.83848407,-0.914106303,14.65080929,-0.457933077,5.427372456,TRUE
7.017295361,-1.014544592,1.654257003,5.512927055,-1.34802619,1.199416475,14.3955183,0.792314997,4.645691872,TRUE
7.490807533,0.079082287,-1.734452933,8.534328461,-0.062390806,0.180769003,11.04745579,-0.345202943,3.716367483,TRUE
6.037428379,0.936512442,-1.035587751,8.476905823,1.617548145,-1.482281681,7.122391224,-1.597725863,3.5942173,TRUE
7.017295361,-1.151160551,-1.523296035,8.10449791,2.534822123,0.560329036,15.35394955,0.539673204,3.39213419,TRUE
6.70669508,1.116524991,0.666391877,7.881448269,0.096468824,0.214723112,14.52338886,-0.143119563,4.371882439,TRUE
7.017295361,-1.221639339,0.552604018,4.894281387,-1.147275947,1.591608852,14.27710247,-0.818038325,4.709676266,TRUE
7.017295361,-0.30586259,-1.656345108,9.45420742,1.993418902,-1.705753121,12.86141777,0.368487908,4.11626339,TRUE
6.758851528,0.665222459,0.056038935,7.196434975,-0.7960531,-0.538212503,18.83873558,-0.796883776,3.639971972,TRUE
7.486780643,-1.380051482,1.037663153,4.584071159,-0.001133439,-0.921802517,18.93852806,-0.839910827,2.748428822,FALSE
6.904121399,0.995362465,-1.281503725,7.792593479,0.789602787,1.082683686,12.70446014,-1.638606801,4.141819,FALSE
7.051785946,-1.256022669,2.350439164,5.829424381,3.183147737,0.375670997,20.68097496,0.682514022,2.846501112,FALSE
7.348937035,2.177444775,-0.712228163,10.57468128,-0.001133439,1.436989629,13.40814686,-0.745902626,4.725746632,FALSE
7.846057892,0.845626098,0.138703505,5.922367096,-0.913788087,-0.470384909,13.40673733,-1.478174093,2.487968683,FALSE
7.051785946,1.015530893,-0.239389243,7.608653545,-1.325777812,0.818398049,11.02690983,1.196602264,3.113764286,FALSE
6.17980957,1.602455576,-0.760992842,8.014257431,-1.665548079,0.765625253,9.69647789,0.210539844,3.704324245,FALSE
6.755669117,0.396655192,-0.940417036,7.557415009,0.027900316,0.907579581,19.33914375,0.9337896,3.959517717,FALSE
7.051785946,0.527716641,0.710419516,3.632113695,-0.001133439,0.718149685,15.74191093,0.788660627,4.312289715,FALSE
7.266598701,-2.991494005,1.650210681,7.138813972,2.46539106,0.954861353,7.360771656,0.628772373,4.95273304,FALSE
8.21817112,-2.453558412,0.047457687,5.000450611,-0.001133439,-0.217502599,6.732793808,1.561432883,4.246446133,FALSE
6.980062008,-0.9852198,-0.505695865,6.479557991,1.077247684,0.828603775,11.66575336,-1.120720211,3.969463348,FALSE
6.381978989,1.208737034,-0.350558645,8.286514282,-0.001133439,1.061553068,16.18354225,0.727045942,3.299047232,FALSE
6.648005486,-0.138569571,-0.785594317,5.661662579,-0.001133439,0.560001248,15.43828678,-0.62453819,3.82978344,FALSE
5.899936676,0.291313883,0.951853576,9.446147919,-0.586820926,1.072112699,6.306055546,-0.717604124,3.858978748,FALSE
7.260904312,-0.223001758,-0.075341989,6.57686615,0.633439167,-0.441685256,14.39160633,0.932756349,4.383823395,FALSE
5.575920582,0.824703924,-0.856810638,9.689175606,-2.724480979,-2.144823023,12.24948883,-0.434833256,4.294447422,FALSE
5.467401028,0.019891516,-1.047659197,9.264883041,0.380218364,-0.877147972,12.76254654,0.049577686,3.71782279,FALSE
6.090015888,0.621927487,-1.084717041,9.297299385,-0.429949288,-0.204268048,10.7548418,-2.246310874,2.943521738,FALSE
8.205447197,-1.545176489,-0.465035549,6.580460072,0.709682483,-0.068244949,15.85679722,2.177944153,3.73992157,FALSE
7.670506001,-2.231324643,1.347758803,5.216368675,1.572559221,0.45979187,18.69873047,1.048344499,3.933826447,FALSE
6.791097164,0.389509284,-0.21727911,5.803999901,-1.245301509,-1.669344385,12.32733536,-0.575618945,3.084039688,FALSE
6.006769657,0.931627774,-0.20236276,8.166416168,-2.974735331,-1.859328039,9.6507864,-0.871443865,4.034754753,FALSE
7.051785946,0.244604911,1.245783803,5.995276928,-0.250458046,-1.069813738,4.473092079,0.305275676,4.905229568,FALSE
6.336342812,0.540537322,-0.849211396,6.584414005,-0.484618649,-0.683415191,12.2194109,1.096821648,3.788803339,FALSE
7.473235607,0.821371964,-0.242032031,5.770106792,-0.437500634,2.039402619,13.55691147,1.463764746,3.877714157,FALSE
7.051785946,0.544237066,-0.04332966,8.272939682,-0.001133439,0.589374646,15.70689392,0.430854665,4.246387959,FALSE
7.380105019,1.269148156,-0.592884869,7.101816654,-0.754707568,0.654355477,13.25447559,1.680134821,5.030452251,FALSE
10.06763268,-1.581326952,2.018885372,4.503365993,1.577087005,-0.134519902,17.6587944,0.010418189,3.77678895,FALSE
5.915944099,2.379323895,-1.723690325,10.06943417,-2.365717283,-1.2980911,12.0921669,-1.708221319,2.585849285,FALSE
7.051785946,-0.754030805,1.933735377,8.365578651,1.440675643,-0.352924248,17.20160866,0.461099647,2.643212318,FALSE
6.124847412,-1.365120124,-0.795225314,6.610787868,1.340642773,-0.468323552,16.62195969,0.176972002,4.211967468,FALSE
7.051785946,-1.806182519,-0.166451427,3.96111083,1.653437826,1.172253946,19.24954987,-1.037010887,3.302419186,FALSE
7.876495361,1.665488729,-0.721048467,8.075737953,-0.001133439,-0.429610834,16.54386902,-0.452399012,3.913904667,FALSE
6.021051407,-0.554587727,-0.352454577,10.21357441,-0.001133439,-0.314169516,12.84182835,-0.34937902,4.661057472,FALSE
7.051785946,-0.098067237,-0.132113266,7.331568241,0.710617268,-0.105074966,16.78714561,-1.793322749,3.818403959,FALSE
7.051785946,-0.906723891,-0.827750687,6.801860809,-1.758550328,1.369789224,13.83929634,0.708701013,3.434798479,FALSE
6.585450172,-0.898498406,0.932527298,9.508298874,0.182740288,0.051869814,23.23432541,0.40736671,4.275640011,FALSE
6.342671394,-1.201538035,-0.110947527,7.27507782,-0.406000157,-0.928638381,14.01914883,-0.124992899,4.58259201,FALSE
6.63299036,1.281432312,-1.053838499,7.347360611,-0.063405379,0.320466284,19.64092255,0.43284325,4.360851288,FALSE
5.400700092,0.047081859,-1.380701901,7.878997803,-0.001133439,0.96742935,17.4089222,0.698077157,3.555737495,FALSE
7.460147858,0.762665511,0.392046404,6.926943302,-0.001133439,0.157804133,13.08908558,-0.526114594,2.413628817,FALSE
8.054893494,1.30633065,0.742258635,5.096893787,-0.001133439,1.841918818,17.77801514,-0.635920166,3.524380445,FALSE
5.365192413,1.280407739,-0.661409186,7.507931232,-2.148329471,-0.401393023,12.46504307,-2.491807142,3.180798531,FALSE
6.920389175,1.709973287,-1.253014183,9.993375778,-1.317189216,-0.710285512,17.12080383,-1.440628114,3.27760148,FALSE
7.025456429,-0.363329114,1.09820442,5.232019424,-0.001133439,1.65091357,14.39304638,-0.639897579,2.927051544,FALSE
7.974248409,-0.69122979,0.548352121,6.055533886,0.119296717,-0.969273165,13.75756359,0.580885653,3.195944309,FALSE
8.03105545,0.801926984,-0.447483778,8.754512787,-0.526594929,0.335794745,12.06596279,0.772095697,3.338880062,FALSE
7.614056587,0.528903896,-0.508811854,8.131319046,-0.001133439,-0.518558826,5.051694393,0.282612387,3.43794632,FALSE
7.643578529,0.411891871,-0.018847268,9.52922821,-0.001133439,-1.094740039,8.863614082,-0.173238958,3.762162924,FALSE
7.731315136,-0.834842958,1.863471597,6.028454304,-0.998368036,1.240084189,16.07111931,0.541197673,5.164284229,FALSE
6.268402576,-1.273762513,0.11427245,6.832938194,-1.180725782,-0.058000237,13.88135719,-0.030864434,3.389705181,FALSE
7.369911671,-1.244346824,-0.316222493,5.435024738,1.825615407,-0.428799312,18.14856148,-0.169959898,3.821721077,FALSE
7.051785946,1.368677646,0.416663169,5.694556713,0.008152256,-0.491134747,14.53115463,-2.059023434,4.14238596,FALSE
6.320375443,-0.933458816,-0.179284349,7.605958462,0.569227108,-0.044098754,14.79395962,-1.289911598,2.72861743,FALSE
7.290088654,0.26990879,0.464581553,5.137890816,0.665690495,-0.285537994,7.960477352,-0.169966431,4.700618267,FALSE
6.356511116,-0.970220386,-0.515629979,8.345191956,0.317571838,0.062795841,15.32943821,-1.227853607,3.415525436,FALSE
7.974064827,-1.104452045,0.848816774,2.45601368,-0.262831134,-0.678251199,18.69391441,-0.767375136,4.069086552,FALSE
4.943508625,2.173711936,-1.163397675,8.877868652,-0.001133439,-0.105226747,15.25279427,-2.767486687,5.070841789,FALSE
7.700362206,0.739099398,0.84361066,6.356293678,-0.298753571,0.236413922,13.02743912,0.726429379,3.786487103,FALSE
6.054607391,0.972072307,-1.352491258,5.98397398,-0.737810896,0.193510736,17.22914886,-0.065828012,4.889163494,FALSE
4.221420765,-2.31614419,1.407937133,7.960887909,2.145962647,0.134920264,14.39583874,-0.11268874,4.278712273,FALSE
8.545890808,1.800766869,1.029247972,3.61977911,-0.001133439,0.012239592,13.78298855,-2.025407439,5.036882877,FALSE
7.752176285,-0.437248472,-0.959373793,6.817247391,0.114158342,-1.21151295,15.23112869,1.641472833,4.725507259,FALSE
5.58812952,0.746606098,-1.522258227,8.321896553,-0.91880216,-0.163570053,6.478625774,0.904550283,3.16561842,FALSE
8.649868965,-0.54343489,-0.405321492,7.240819931,0.623555478,-1.195551245,15.280653,1.104091188,3.081681252,FALSE
7.899256706,-0.265076844,1.161157454,4.996763229,-0.359795089,-0.319335779,19.87360382,-1.234706943,4.448170662,FALSE
5.952268124,-1.817268698,0.692043882,7.330957413,1.546797632,-0.023969292,15.37378025,0.164408925,4.769768238,FALSE
8.040187836,0.165923945,-1.164411823,7.200309753,-0.91390315,-0.066322505,7.168607235,1.546748132,3.221138954,FALSE
4.31321907,-0.160639845,-1.060496695,8.231574059,-1.339173032,0.917301951,13.50127029,0.638520748,3.923590183,FALSE
6.707016945,0.409385909,-0.829236586,7.809291363,-0.001133439,1.584453527,8.027568817,0.752270824,3.165632486,FALSE
5.853560448,-0.292353888,-0.25822915,6.61578083,-0.001133439,0.792553865,19.67070198,-0.084870809,3.756873846,FALSE
8.81740284,-0.630003857,0.128327885,6.73086071,0.923290424,1.564981534,7.733109474,1.589983527,3.86409831,FALSE
7.051785946,-0.761974743,1.960767702,4.710509777,0.573508807,-0.548348962,20.21208763,1.969031393,2.812503576,FALSE
7.051785946,-0.085556072,-0.271886604,7.56889677,0.249551771,-1.279500654,18.51158524,0.718849138,3.481517315,FALSE
7.476408482,1.521545534,0.578210488,9.791960716,0.208001309,-1.068720984,16.21767998,0.712043714,3.47819376,FALSE
7.691486359,-1.258383662,1.660276488,7.690727711,1.969511765,1.376643256,16.21496582,0.710713796,4.042497635,FALSE
7.367372036,-0.612278463,-0.615620433,8.062782288,-0.001133439,-0.882242697,10.68292046,-1.840493936,3.817215204,FALSE
8.927906036,-0.254269882,0.010223397,4.25272131,1.175945148,0.156513798,8.59797287,1.677836503,5.474354744,FALSE
5.621227264,0.772020451,-1.248714184,8.809432983,-0.515592523,-1.234661775,19.31253624,1.141761061,3.440753222,FALSE
6.45064497,0.159431098,0.643650064,5.655138969,-0.481616084,1.824938168,14.64270878,0.010418189,5.241539001,FALSE
7.566517353,0.275513643,1.00263751,7.816636086,0.566115358,-0.379521664,12.09525108,-0.165577654,3.275141954,FALSE
6.115637779,1.362399223,-0.718225104,10.08834457,0.15953109,-0.23040974,21.30504799,-0.20973378,3.723625422,FALSE
